GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
5275        18   61219431   61276433    247      24  410520      0.15618      0.43795
6318        18   61294493   61346502    192      24  410520     0.076571      0.46948
6317        18   61312431   61364259    222      38  410520      0.26957      0.39375
89778       18   61335194   61401123    363      26  410520      0.76959      0.22077
8710        18   61385281   61482610    525      35  410520      0.70302      0.24102
5055        18   61519939   61581124    282      20  410520       1.7008     0.044486
5273        18   61540224   61612948    378      17  410520       2.0441      0.02047
284293      18   61581588   61637646    273      25  410520       2.0148     0.021963
5271        18   61602263   61666608    286      54  410520        1.172      0.12059
1005        18   63382488   63558175    705      44  410520        -0.12      0.54776
28513       18   64158320   64306375    534      56  410520       2.0962     0.018032
92126       18   65163819   65218967    216      50  410520      0.57061      0.28413
54495       18   66330925   66417535    363      30  410520     -0.69324      0.75592
79839       18   66347466   66766517   1903     112  410520      -1.6145      0.94679
220164      18   67033284   67526323   2363     190  410520       1.5237     0.063791
10666       18   67520192   67659412    562      57  410520      0.20082      0.42042
25914       18   67661040   67907962    928      66  410520     0.019809       0.4921
9306        18   67921137   68007435    418      61  410520        2.018     0.021796
220158      18   68287755   68353093    309      39  410520     -0.13958      0.55551
147381      18   70193915   70246723    231      36  410520      0.49464      0.31043
81832       18   70399549   70569828    843      88  410520     -0.18615      0.57384
100505797   18   70500047   70558634    281      60  410520      -1.5665      0.94139
201456      18   71730588   71850100    510      24  410520       1.1813      0.11875
29090       18   71780746   71836204    263      15  410520       1.1859      0.11784
1528        18   71910527   71994251    529      27  410520       1.3913     0.082065
644041      18   71948110   72036422    524      26  410520       1.2052      0.11407
125704      18   72092963   72160070    296      50  410520     -0.46113      0.67765
55748       18   72128500   72200689    313      39  410520     -0.55748       0.7114
84735       18   72166692   72262261    446     101  410520      0.47703      0.31667
55628       18   72230106   72787628   1729     103  410520     0.066434      0.47352
10194       18   72887710   73011905    590      74  410520       2.1247     0.016807
284273      18   72899278   72956281    266      49  410520        1.763     0.038951
284274      18   73111827   73174589    272      29  410520       1.2857     0.099268
9658        18   74059637   74242146    810     104  410520      0.54861      0.29164
101927989   18   74164915   74215874    205      56  410520     -0.27832      0.60962
400658      18   74172477   74220045    195      55  410520      0.38733      0.34926
7776        18   74500149   74692688    794      47  410520         1.14      0.12715
4155        18   74680789   74879774   1175     161  410520     0.014825      0.49409
2587        18   74927008   74992098    399      45  410520     -0.13115      0.55217
27164       18   76705275   76769770    301      47  410520       1.1013      0.13538
374868      18   76794394   77148283   1801      44  410520       1.1117      0.13313
100996274   18   76869758   76916912    212      25  410520      0.76039      0.22351
4772        18   77120772   77299323   1107     109  410520       1.6851     0.045981
9150        18   77404801   77524510    597      31  410520       1.6331     0.051227
26251       18   77588668   77669816    311      32  410520      0.94346      0.17272
80148       18   77652420   77746664    349      41  410520      0.82247       0.2054
440498      18   77689582   77740822    205      34  410520      0.40919       0.3412
10907       18   77722867   77783546    223      29  410520         1.27      0.10204
79863       18   77759346   77820652    267      18  410520       1.9064     0.028297
22850       18   77831915   77908229    346      26  410520       2.8124    0.0024586
84552       18   77905115   78040397    401      38  410520       1.9251     0.027107
101928344   19     213866     274827     87      13  410520      -1.4357      0.92445
8612        19     271040     326435    314      48  410520       1.2153      0.11213
101929060   19     291450     339505    289      29  410520       1.6775     0.046722
54531       19     295575     379791    503      58  410520       1.4174     0.078176
51298       19     351750     411688    389      96  410520      0.31506      0.37636
126567      19     395443     444170    291      53  410520      0.10068       0.4599
25759       19     406583     495996    596      73  410520     -0.48477      0.68608
284451      19     453346     509983    382      65  410520     -0.84118      0.79988
8174        19     461487     515343    359      68  410520     -0.96424      0.83254
91978       19     472497     529654    368      75  410520      -1.7829       0.9627
997         19     496720     552087    345      79  410520      0.52311      0.30045
3004        19     509034     559920    344      70  410520      0.79897      0.21215
682         19     536277     593493    435      70  410520      0.90092      0.18382
610         19     554893     627159    533      79  410520      0.14058       0.4441
27006       19     604901     653824    373      69  410520      0.99982       0.1587
